"timestamp","source","message","level"
"2025-04-22T16:39:11.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Deregister           PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:11.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU Register             PON 0/3 ONU 12 llid 53 70:B6:4F:61:1C:C0..","3"
"2025-04-22T16:39:11.000Z","TK_AZ-OLT_PP06","TK_AZ-OLT_PP06 auditd[0]: ONU Finish               PON 0/2 ONU 21 70:B6:4F:61:14:B8..","3"
"2025-04-22T16:39:11.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Link LOST            PON 0/6 ONU 68 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:39:12.000Z","TK_GPoN-OH02","TK_GPoN-OH02 auditd[0]: DHCP Snooping Illegal Server PON 0/12 Find Illegal dhcp server(offer), src-mac E0:E8:E6:D1:88:A1.","3"
"2025-04-22T16:39:12.000Z","TK_GPoN-OH02","TK_GPoN-OH02 auditd[0]: DHCP Snooping Illegal Server PON 0/12 Find Illegal dhcp server(offer), src-mac E0:E8:E6:D1:88:A1.","3"
"2025-04-22T16:39:12.000Z","TK_AF-OLT_OH_NC-08","TK_AF-OLT_OH_NC-08 auditd[0]: ONU Link LOST            PON 0/6 ONU 22 1C:EF:03:5B:67:58..","3"
"2025-04-22T16:39:12.000Z","TK_AF-OLT_OH_NC-08","TK_AF-OLT_OH_NC-08 auditd[0]: ONU Deregister           PON 0/6 ONU 22 llid 39 1C:EF:03:5B:67:58 MPCP TIMEOUT..","3"
"2025-04-22T16:39:12.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:12.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU Deregister           PON 0/3 ONU 12 llid 53 70:B6:4F:61:1C:C0 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:12.708Z","10.252.1.3","dns,error cache full, not storing","-1"
"2025-04-22T16:39:12.725Z","10.252.1.3","dns,error cache full, not storing [ignoring repeated messages]","-1"
"2025-04-22T16:39:12.910Z","10.252.1.46","hotspot,info,debug B0:BE:76:05:65:83 (10.5.59.159): logged out: keepalive timeout","-1"
"2025-04-22T16:39:12.976Z","10.252.1.46","fetch,info Download from 10.181.4.6 FINISHED","-1"
"2025-04-22T16:39:13.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:13.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Link Discover        PON 0/6 ONU 68 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:39:14.000Z","TK_AZ_OLT-VE02-Garaza","TK_AZ_OLT-VE02-Garaza auditd[0]: ONU Deregister           PON 0/1 ONU 16 llid 2 70:B6:4F:60:F4:48 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:14.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:14.000Z","TK_AF-OLT_OH_Voska-02","TK_AF-OLT_OH_Voska-02 auditd[0]: ONU Register             PON 0/4 ONU 10 llid 9 4C:EA:41:E3:98:50..","3"
"2025-04-22T16:39:15.000Z","TK_AZ_OLT-VE02-Garaza","TK_AZ_OLT-VE02-Garaza auditd[0]: ONU Register             PON 0/1 ONU 16 llid 2 70:B6:4F:60:F4:48..","3"
"2025-04-22T16:39:15.000Z","TK_AZ_OLT-VE02-Garaza","TK_AZ_OLT-VE02-Garaza auditd[0]: ONU Link LOST            PON 0/1 ONU 16 70:B6:4F:60:F4:48..","3"
"2025-04-22T16:39:15.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Register             PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60..","3"
"2025-04-22T16:39:15.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:15.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU Register             PON 0/3 ONU 12 llid 53 70:B6:4F:61:1C:C0..","3"
"2025-04-22T16:39:16.000Z","TK_AZ_OLT-VE02-Garaza","TK_AZ_OLT-VE02-Garaza auditd[0]: ONU AUTH Success         PON 0/1 ONU 16 70:B6:4F:60:F4:48..","3"
"2025-04-22T16:39:16.000Z","TK_AZ_OLT-VE02-Garaza","TK_AZ_OLT-VE02-Garaza auditd[0]: ONU Link Discover        PON 0/1 ONU 16 70:B6:4F:60:F4:48..","3"
"2025-04-22T16:39:16.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:16.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU Deregister           PON 0/3 ONU 12 llid 53 70:B6:4F:61:1C:C0 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:16.000Z","TK_AF-OLT_OH_Voska-02","TK_AF-OLT_OH_Voska-02 auditd[0]: ONU AUTH Success         PON 0/4 ONU 10 4C:EA:41:E3:98:50..","3"
"2025-04-22T16:39:16.000Z","TK_AF-OLT_OH_Voska-02","TK_AF-OLT_OH_Voska-02 auditd[0]: ONU Link Discover        PON 0/4 ONU 10 4C:EA:41:E3:98:50..","3"
"2025-04-22T16:39:17.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Deregister           PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:17.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:17.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU Register             PON 0/3 ONU 12 llid 53 70:B6:4F:61:1C:C0..","3"
"2025-04-22T16:39:18.000Z","TK_AZ_OLT-VE02-Garaza","TK_AZ_OLT-VE02-Garaza auditd[0]: ONU Finish               PON 0/1 ONU 16 70:B6:4F:60:F4:48..","3"
"2025-04-22T16:39:18.000Z","TK_AF-OLT_OH_SS_05","TK_AF-OLT_OH_SS_05 auditd[0]: ONU Port Los             PON 0/2 ONU 12 C8:50:E9:8C:E4:AD eth 1 eth_port_los clear event.","3"
"2025-04-22T16:39:18.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Deregister           PON 0/4 ONU 19 llid 61 1C:EF:03:5B:71:38 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:18.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:18.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Register             PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60..","3"
"2025-04-22T16:39:18.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Link LOST            PON 0/6 ONU 68 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:39:18.000Z","TK_AF-OLT_OH_Voska-02","TK_AF-OLT_OH_Voska-02 auditd[0]: ONU Finish               PON 0/4 ONU 10 4C:EA:41:E3:98:50..","3"
"2025-04-22T16:39:18.646Z","10.252.1.39","dhcp,info dhcp-Users deassigned 10.27.1.5 for 08:F4:58:23:0B:78 090da43b6e5a9914e84ae5bb7009a89","-1"
"2025-04-22T16:39:18.674Z","10.252.1.39","script,info ONU LineID: c8:50:e9:5a:22:14 with User Device MAC: 08:F4:58:23:0B:78 connected.","-1"
"2025-04-22T16:39:18.736Z","10.252.1.39","dhcp,info dhcp-Users assigned 10.27.1.5 for 08:F4:58:23:0B:78 090da43b6e5a9914e84ae5bb7009a89","-1"
"2025-04-22T16:39:18.762Z","10.252.1.39","script,info ONU LineID: c8:50:e9:5a:22:14 with User Device MAC: 08:F4:58:23:0B:78 connected.","-1"
"2025-04-22T16:39:18.792Z","10.252.1.39","script,info Found existing ACTIVE user for LineID: c8:50:e9:5a:22:14, MAC: 08:F4:58:23:0B:78, checking user","-1"
"2025-04-22T16:39:18.847Z","10.252.1.39","fetch,info Download from 10.181.4.6 FINISHED","-1"
"2025-04-22T16:39:19.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Register             PON 0/4 ONU 19 llid 61 1C:EF:03:5B:71:38..","3"
"2025-04-22T16:39:19.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:19.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU AUTH Success         PON 0/3 ONU 12 70:B6:4F:61:1C:C0..","3"
"2025-04-22T16:39:19.751Z","10.220.50.234","l2tp,ppp,info To_Management: connecting...","-1"
"2025-04-22T16:39:19.751Z","10.220.50.234","l2tp,ppp,info To_Management: initializing...","-1"
"2025-04-22T16:39:19.753Z","10.181.4.1","l2tp,info first L2TP UDP packet received from 92.55.120.77","-1"
"2025-04-22T16:39:19.825Z","10.181.4.1","l2tp,ppp,error <92.55.120.77>: user TK_AZ_Ohrid_NC is already active","-1"
"2025-04-22T16:39:19.835Z","10.220.50.234","l2tp,ppp,info To_Management: disconnected","-1"
"2025-04-22T16:39:19.835Z","10.220.50.234","l2tp,ppp,info To_Management: terminating... - failed to authenticate ourselves to peer","-1"
"2025-04-22T16:39:20.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Register             PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60..","3"
"2025-04-22T16:39:20.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:20.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Deregister           PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:20.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU Deregister           PON 0/3 ONU 12 llid 53 70:B6:4F:61:1C:C0 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:21.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Deregister           PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:21.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU AUTH Success         PON 0/4 ONU 19 1C:EF:03:5B:71:38..","3"
"2025-04-22T16:39:21.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:21.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:21.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU Register             PON 0/3 ONU 12 llid 53 70:B6:4F:61:1C:C0..","3"
"2025-04-22T16:39:21.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Link Discover        PON 0/6 ONU 68 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:39:21.000Z","TK_AZ_OLT-VE14","TK_AZ_OLT-VE14 auditd[0]: ONU Link LOST            PON 0/4 ONU 1 0C:B9:12:06:8A:30..","3"
"2025-04-22T16:39:21.000Z","TK_AZ_OLT-VE14","TK_AZ_OLT-VE14 auditd[0]: ONU Deregister           PON 0/4 ONU 1 llid 57 0C:B9:12:06:8A:30 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:22.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Register             PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60..","3"
"2025-04-22T16:39:22.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:22.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU AUTH Success         PON 0/3 ONU 12 70:B6:4F:61:1C:C0..","3"
"2025-04-22T16:39:22.000Z","TK_AZ_OLT-VE14","TK_AZ_OLT-VE14 auditd[0]: ONU Register             PON 0/4 ONU 1 llid 57 0C:B9:12:06:8A:30..","3"
"2025-04-22T16:39:22.720Z","10.252.1.3","dns,error cache full, not storing","-1"
"2025-04-22T16:39:22.722Z","10.252.1.3","dns,error cache full, not storing [ignoring repeated messages]","-1"
"2025-04-22T16:39:23.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Deregister           PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:23.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:23.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Finish               PON 0/4 ONU 19 1C:EF:03:5B:71:38..","3"
"2025-04-22T16:39:24.000Z","TK_AZ_OLT-VE06-Garaza","TK_AZ_OLT-VE06-Garaza auditd[0]: OLT FAN                  Close!.","3"
"2025-04-22T16:39:24.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:24.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:24.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU Deregister           PON 0/3 ONU 12 llid 53 70:B6:4F:61:1C:C0 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:24.000Z","TK_AZ_OLT-VE14","TK_AZ_OLT-VE14 auditd[0]: ONU AUTH Success         PON 0/4 ONU 1 0C:B9:12:06:8A:30..","3"
"2025-04-22T16:39:24.000Z","TK_AZ_OLT-VE14","TK_AZ_OLT-VE14 auditd[0]: ONU Link Discover        PON 0/4 ONU 1 0C:B9:12:06:8A:30..","3"
"2025-04-22T16:39:25.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Register             PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60..","3"
"2025-04-22T16:39:25.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:25.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU Register             PON 0/3 ONU 12 llid 53 70:B6:4F:61:1C:C0..","3"
"2025-04-22T16:39:26.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Register             PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60..","3"
"2025-04-22T16:39:26.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:26.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Deregister           PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:26.000Z","TK_AZ_OLT-VE14","TK_AZ_OLT-VE14 auditd[0]: ONU Finish               PON 0/4 ONU 1 0C:B9:12:06:8A:30..","3"
"2025-04-22T16:39:27.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Deregister           PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:27.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:27.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU Deregister           PON 0/3 ONU 12 llid 53 70:B6:4F:61:1C:C0 MPCP ONU initiates DEREG..","3"
"2025-04-22T16:39:27.000Z","TK_AZ_OLT-VE20-Garaza","TK_AZ_OLT-VE20-Garaza auditd[0]: OLT FAN                  Close!.","3"
"2025-04-22T16:39:28.000Z","TK_GPoN-OH02","TK_GPoN-OH02 auditd[0]: DHCP Snooping Illegal Server PON 0/12 Find Illegal dhcp server(offer), src-mac E0:E8:E6:D1:88:A1.","3"
"2025-04-22T16:39:28.000Z","TK_GPoN-OH02","TK_GPoN-OH02 auditd[0]: DHCP Snooping Illegal Server PON 0/12 Find Illegal dhcp server(offer), src-mac E0:E8:E6:D1:88:A1.","3"
"2025-04-22T16:39:28.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:28.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU Register             PON 0/3 ONU 12 llid 53 70:B6:4F:61:1C:C0..","3"
"2025-04-22T16:39:29.000Z","TK_AF-OLT_OH_SS_05","TK_AF-OLT_OH_SS_05 auditd[0]: ONU Port Los             PON 0/3 ONU 5 C8:50:E9:AF:D6:F7 eth 1 eth_port_los raised event.","3"
"2025-04-22T16:39:29.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:29.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU AUTH Success         PON 0/3 ONU 12 70:B6:4F:61:1C:C0..","3"
"2025-04-22T16:39:29.828Z","10.220.50.234","l2tp,ppp,info To_Management: connecting...","-1"
"2025-04-22T16:39:29.828Z","10.220.50.234","l2tp,ppp,info To_Management: initializing...","-1"
"2025-04-22T16:39:29.829Z","10.181.4.1","l2tp,info first L2TP UDP packet received from 92.55.120.77","-1"
"2025-04-22T16:39:29.895Z","10.181.4.1","l2tp,ppp,error <92.55.120.77>: user TK_AZ_Ohrid_NC is already active","-1"
"2025-04-22T16:39:29.904Z","10.220.50.234","l2tp,ppp,info To_Management: disconnected","-1"
"2025-04-22T16:39:29.904Z","10.220.50.234","l2tp,ppp,info To_Management: terminating... - failed to authenticate ourselves to peer","-1"
"2025-04-22T16:39:30.000Z","TK_AZ-OLT_OH_NC-05","TK_AZ-OLT_OH_NC-05 auditd[0]: ONU Register             PON 0/3 ONU 4 llid 0 C8:50:E9:8B:48:B0..","3"
"2025-04-22T16:39:30.000Z","TK_AZ-OLT_OH_NC-05","TK_AZ-OLT_OH_NC-05 auditd[0]: ONU Link LOST            PON 0/3 ONU 4 C8:50:E9:8B:48:B0..","3"
"2025-04-22T16:39:30.000Z","TK_AZ-OLT_OH_NC-05","TK_AZ-OLT_OH_NC-05 auditd[0]: ONU Deregister           PON 0/3 ONU 4 llid 0 C8:50:E9:8B:48:B0 MPCP OLT initiates DEREG..","3"
"2025-04-22T16:39:30.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:30.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Register             PON 0/6 ONU 68 llid 44 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:39:30.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Link LOST            PON 0/6 ONU 68 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:39:30.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Deregister           PON 0/6 ONU 68 llid 44 4C:D7:C8:2B:29:C6 MPCP OLT initiates DEREG..","3"
"2025-04-22T16:39:31.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:31.000Z","TK_AZ-OLT_OH_Budva_01","TK_AZ-OLT_OH_Budva_01 auditd[0]: ONU Finish               PON 0/3 ONU 12 70:B6:4F:61:1C:C0..","3"
"2025-04-22T16:39:32.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:32.806Z","10.252.1.3","dns,error cache full, not storing","-1"
"2025-04-22T16:39:32.813Z","10.252.1.3","dns,error cache full, not storing [ignoring repeated messages]","-1"
"2025-04-22T16:39:33.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:33.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU AUTH Success         PON 0/6 ONU 68 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:39:33.000Z","TK_AZ_OLT-VE08","TK_AZ_OLT-VE08 auditd[0]: ONU Link Discover        PON 0/6 ONU 68 4C:D7:C8:2B:29:C6..","3"
"2025-04-22T16:39:34.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:34.287Z","10.220.12.1","hotspot,info,debug E8:65:D4:CA:57:60 (10.5.53.217): logged out: session timeout","-1"
"2025-04-22T16:39:35.000Z","TK_AF-OLT_OH_SS_05","TK_AF-OLT_OH_SS_05 auditd[0]: ONU Port Los             PON 0/3 ONU 5 C8:50:E9:AF:D6:F7 eth 1 eth_port_los clear event.","3"
"2025-04-22T16:39:35.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:36.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:36.000Z","TK_AZ_OLT-VE13","TK_AZ_OLT-VE13 auditd[0]: OLT FAN                  Close!.","3"
"2025-04-22T16:39:37.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:38.000Z","TK_AF-OLT_OH_SS_06","TK_AF-OLT_OH_SS_06 auditd[0]: ONU Register             PON 0/4 ONU 23 llid 27 80:07:1B:CB:42:28..","3"
"2025-04-22T16:39:38.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:38.000Z","TK_AZ-OLT_PP17","TK_AZ-OLT_PP17 auditd[0]: ONU AUTH Success         PON 0/4 ONU 1 70:B6:4F:60:EA:F0..","3"
"2025-04-22T16:39:38.010Z","10.220.12.1","hotspot,info,debug E8:65:D4:CA:57:60 (10.5.53.217): trying to log in by mac","-1"
"2025-04-22T16:39:38.019Z","10.220.12.1","hotspot,account,info,debug E8:65:D4:CA:57:60 (10.5.53.217): logged in","-1"
"2025-04-22T16:39:39.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:39.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Register             PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60..","3"
"2025-04-22T16:39:39.439Z","10.220.9.1","hotspot,info,debug C8:3A:35:16:95:98 (10.5.51.39): logged out: idle timeout","-1"
"2025-04-22T16:39:39.652Z","10.220.16.1","dhcp,warning dhcp-Users offering lease 10.5.50.6 for D8:32:14:F5:67:B1 without success","-1"
"2025-04-22T16:39:39.700Z","10.252.1.12","interface,warning sfp-sfpplus2 fcs error on link","-1"
"2025-04-22T16:39:39.903Z","10.181.4.1","l2tp,info first L2TP UDP packet received from 92.55.120.77","-1"
"2025-04-22T16:39:39.903Z","10.220.50.234","l2tp,ppp,info To_Management: connecting...","-1"
"2025-04-22T16:39:39.903Z","10.220.50.234","l2tp,ppp,info To_Management: initializing...","-1"
"2025-04-22T16:39:39.967Z","10.181.4.1","l2tp,ppp,error <92.55.120.77>: user TK_AZ_Ohrid_NC is already active","-1"
"2025-04-22T16:39:39.974Z","10.220.50.234","l2tp,ppp,info To_Management: terminating... - failed to authenticate ourselves to peer","-1"
"2025-04-22T16:39:39.976Z","10.220.50.234","l2tp,ppp,info To_Management: disconnected","-1"
"2025-04-22T16:39:40.000Z","TK_AF-OLT_OH_SS_06","TK_AF-OLT_OH_SS_06 auditd[0]: ONU AUTH Success         PON 0/4 ONU 23 80:07:1B:CB:42:28..","3"
"2025-04-22T16:39:40.000Z","TK_AF-OLT_OH_SS_06","TK_AF-OLT_OH_SS_06 auditd[0]: ONU Link Discover        PON 0/4 ONU 23 80:07:1B:CB:42:28..","3"
"2025-04-22T16:39:40.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Register             PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60..","3"
"2025-04-22T16:39:40.000Z","TK_AZ-OLT_KV02","TK_AZ-OLT_KV02 auditd[0]: ONU Link Event           PON 0/7 ONU 1 54:93:59:08:21:83 Errored Symbol Period.","3"
"2025-04-22T16:39:40.000Z","TK_AF-OLT_SR03","TK_AF-OLT_SR03 auditd[0]: ONU Deregister           PON 0/5 ONU 14 llid 30 0C:B9:12:08:39:60 MPCP ONU initiates DEREG..","3"
